,endTime,artistName,trackName,msPlayed
395,2020-09-22 17:27,Charles Trenet,La mer,201840
396,2020-09-22 17:30,Jacqueline François,Mademoiselle de Paris,183745
397,2020-09-22 17:33,Maurice Chevalier,Paris sera toujours Paris,194933
398,2020-09-22 17:36,Brigitte Bardot,Le soleil,195946
399,2020-09-22 17:40,Le Couleur,Femme,235904
400,2020-09-22 17:43,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
401,2020-09-22 17:46,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
402,2020-09-22 17:50,Édith Piaf,Hymne à l'amour - Live,209800
403,2020-09-22 17:53,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
404,2020-09-22 17:54,Henri Salvador,Jardin d'hiver,30048
405,2020-09-22 17:55,Carla Bruni,Quelqu'un m'a dit,1486
406,2020-09-22 18:18,Carla Bruni,Quelqu'un m'a dit,161711
407,2020-09-22 18:22,Charles Aznavour,La bohème,245186
408,2020-09-22 18:30,Jean Sablon,Ces petites choses,190982
409,2020-09-22 18:33,Yves Duteil,Virages,1648
410,2020-09-22 18:33,Fréhel,Si tu n'étais pas là,209066
411,2020-09-22 18:33,Tino Rossi,Merci chérie,6069
412,2020-09-22 18:37,Louane,Je vais t'aimer,8428
413,2020-09-22 18:37,Françoise Hardy,Tous les garçons et les filles - Slow,187751
414,2020-09-22 18:41,Crowded House,Don't Dream It's Over,236933
415,2020-09-22 18:45,Rod Stewart,Sailing,277960
416,2020-09-22 18:46,David Bowie,Heroes - Single Version; 1990 Remaster,6555
417,2020-09-22 18:49,Linkin Park,In the End,216880
418,2020-09-22 18:55,Pink Floyd,Wish You Were Here,334743
419,2020-09-22 19:00,Journey,Don't Stop Believin',250986
420,2020-09-22 19:04,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",165466
421,2020-09-22 19:08,Billy Joel,Vienna,214240
422,2020-09-22 19:09,The Temptations,My Girl,50328
423,2020-09-22 19:12,Édith Piaf,La vie en rose,186973
424,2020-09-22 19:16,Barbara Pravi,Je sers,199173
425,2020-09-22 19:22,Le Couleur,Femme,235904
426,2020-09-22 19:25,Brigitte Bardot,Le soleil,195946
427,2020-09-23 23:09,Jacqueline François,Mademoiselle de Paris,490
428,2020-09-23 23:09,André Claveau,Dors mon amour,1258
429,2020-09-24 00:04,The Temptations,My Girl,0
430,2020-09-24 00:06,Paul Anka,Put Your Head On My Shoulder,154733
431,2020-09-24 00:12,Red Hot Chili Peppers,Californication,329733
432,2020-09-24 00:12,Eagles,Hotel California - 2013 Remaster,15891
433,2020-09-24 00:14,Sacha Distel,La belle vie,123058
434,2020-09-24 00:17,Maurice Chevalier,Paris sera toujours Paris,194933
435,2020-09-24 00:18,Ben Mazué,10 ans de nous,32182
436,2020-09-24 14:03,Ben Mazué,10 ans de nous,175288
437,2020-09-24 14:06,Charles Trenet,La mer,201840
438,2020-09-24 14:09,Édith Piaf,Hymne à l'amour - Live,209800
439,2020-09-24 14:12,Henri Salvador,Jardin d'hiver,168000
440,2020-09-24 14:16,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
441,2020-09-24 14:16,Tino Rossi,Merci chérie,6228
442,2020-09-24 14:19,Fréhel,Si tu n'étais pas là,209066
443,2020-09-24 14:23,Les Sœurs Etienne,C’est ça l’amour,190413
444,2020-09-24 14:23,Charles Aznavour,La bohème,2965
445,2020-09-24 14:26,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179871
446,2020-09-24 14:29,Carla Bruni,Quelqu'un m'a dit,166226
447,2020-09-24 14:31,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
448,2020-09-24 14:35,Françoise Hardy,Tous les garçons et les filles - Slow,187746
449,2020-09-24 14:38,Jean Sablon,Ces petites choses,190982
450,2020-09-24 14:41,Jean Sablon,Depuis que je suis à Paris,171266
451,2020-09-24 14:45,Yves Duteil,Virages,147888
452,2020-09-24 14:49,Brigitte Bardot,Le soleil,195946
453,2020-09-24 14:52,Barbara Pravi,Je sers,199173
454,2020-09-24 15:01,Édith Piaf,La vie en rose,186973
455,2020-09-24 15:01,André Claveau,Dors mon amour,3231
456,2020-09-25 14:34,Françoise Hardy,Tous les garçons et les filles - Slow,187751
457,2020-09-25 14:34,Tino Rossi,Merci chérie,831
458,2020-09-25 14:34,Charles Aznavour,La bohème,356
459,2020-09-25 14:37,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171111
460,2020-09-25 14:40,Barbara Pravi,Je sers,199173
461,2020-09-25 14:40,Édith Piaf,Hymne à l'amour - Live,853
462,2020-09-25 14:43,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
463,2020-09-25 14:44,Jean Sablon,Depuis que je suis à Paris,59846
464,2020-09-25 14:49,Maurice Chevalier,Paris sera toujours Paris,194933
465,2020-09-25 14:55,Édith Piaf,La vie en rose,186973
466,2020-09-25 15:26,Charles Trenet,La mer,1148
467,2020-09-25 15:26,Le Couleur,Femme,1322
468,2020-09-25 15:26,Brigitte Bardot,Le soleil,195946
469,2020-09-28 20:04,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",125098
470,2020-09-28 20:14,Jacqueline François,Mademoiselle de Paris,183750
471,2020-09-28 20:18,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
472,2020-09-28 20:21,Édith Piaf,La vie en rose,186973
473,2020-09-28 20:24,Maurice Chevalier,Paris sera toujours Paris,194933
474,2020-09-28 20:27,Barbara Pravi,Je sers,136970
475,2020-09-28 20:46,Barbara Pravi,Je sers,62135
476,2020-09-28 20:49,Le Couleur,Femme,106
477,2020-09-28 20:49,Tino Rossi,Merci chérie,4635
478,2020-09-28 20:53,Jean Sablon,Ces petites choses,1173
479,2020-09-28 20:53,Édith Piaf,Hymne à l'amour - Live,1514
480,2020-09-28 20:53,Les Sœurs Etienne,C’est ça l’amour,190418
481,2020-09-28 20:53,Ben Mazué,10 ans de nous,121
482,2020-09-28 20:56,Brigitte Bardot,Le soleil,191594
483,2020-09-29 14:16,Brigitte Bardot,Le soleil,4349
484,2020-09-29 14:19,Jean Sablon,Depuis que je suis à Paris,13170
485,2020-09-29 14:19,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",0
486,2020-09-29 14:19,Françoise Hardy,Tous les garçons et les filles - Slow,187751
487,2020-09-29 14:20,The Beatles,Let It Be - Remastered 2009,4608
488,2020-09-29 14:20,Guns N' Roses,Sweet Child O' Mine,9173
489,2020-09-29 14:24,Arctic Monkeys,Star Treatment,3483
490,2020-09-29 14:24,Arctic Monkeys,Secret Door,223066
491,2020-09-29 14:27,Brigitte Bardot,Le soleil,195946
492,2020-09-29 14:28,Les Sœurs Etienne,C’est ça l’amour,38369
493,2020-09-29 15:28,Yves Duteil,Virages,88042
494,2020-09-29 16:06,Yves Duteil,Virages,928
495,2020-09-29 16:06,Charles Aznavour,La bohème,3831
496,2020-09-29 16:07,Édith Piaf,Hymne à l'amour - Live,90302
497,2020-09-30 00:36,The City of Prague Philharmonic Orchestra,"Speak Softly Love (From ""The Godfather"")",1088
498,2020-09-30 00:40,Guns N' Roses,Sweet Child O' Mine,257429
499,2020-09-30 00:43,Les Sœurs Etienne,C’est ça l’amour,2105
500,2020-09-30 00:43,Fréhel,Si tu n'étais pas là,0
501,2020-09-30 00:43,Maurice Chevalier,Paris sera toujours Paris,0
502,2020-09-30 00:43,Françoise Hardy,Tous les garçons et les filles - Slow,187751
503,2020-09-30 18:05,Charles Trenet,La mer,5397
504,2020-09-30 18:05,Yves Duteil,Virages,1045
505,2020-09-30 18:08,Barbara Pravi,Je sers,199173
506,2020-09-30 18:12,Carla Bruni,Quelqu'un m'a dit,166226
507,2020-09-30 18:16,Le Couleur,Femme,235904
508,2020-09-30 18:20,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
509,2020-09-30 18:22,Sacha Distel,La belle vie,123053
510,2020-09-30 18:26,Jean Sablon,Ces petites choses,190982
511,2020-09-30 18:27,André Claveau,Dors mon amour,83862
512,2020-09-30 18:30,Brigitte Bardot,Le soleil,195946
513,2020-09-30 18:34,Ben Mazué,10 ans de nous,207440
514,2020-09-30 18:37,Jean Sablon,Depuis que je suis à Paris,171266
515,2020-09-30 18:38,Charles Trenet,"Vous, Qui Passez Sans Me Voir",88123
516,2020-09-30 20:45,Vinícius de Moraes,Garota de Ipanema,2325
517,2020-09-30 20:50,Red Hot Chili Peppers,Californication,329738
518,2020-09-30 20:54,Rod Stewart,I Don't Want to Talk About It - Live at Birmingham 12/14/1980,209068
519,2020-10-01 18:53,Charles Trenet,"Vous, Qui Passez Sans Me Voir",2763
520,2020-10-01 18:58,Édith Piaf,La vie en rose,179931
521,2020-10-01 18:58,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,1300
522,2020-10-01 19:10,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,178825
523,2020-10-01 19:27,Fréhel,Si tu n'étais pas là,11379
524,2020-10-01 19:31,Oasis,Wonderwall - Remastered,258778
525,2020-10-01 19:32,The Beatles,Here Comes The Sun - Remastered 2009,2964
526,2020-10-01 19:38,Guns N' Roses,Sweet Child O' Mine,94110
527,2020-10-02 18:41,Arctic Monkeys,One For The Road,146837
528,2020-10-02 18:46,Arctic Monkeys,Leave Before The Lights Come On,233951
529,2020-10-02 18:50,Arctic Monkeys,Cornerstone,195648
530,2020-10-02 19:36,Carla Bruni,Quelqu'un m'a dit,166231
531,2020-10-02 19:37,Charles Aznavour,La bohème,5449
532,2020-10-02 19:40,Jean Sablon,Ces petites choses,190982
533,2020-10-02 19:43,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
534,2020-10-02 19:47,Le Couleur,Femme,235904
535,2020-10-02 19:47,Tino Rossi,Merci chérie,1557
536,2020-10-02 19:49,Sacha Distel,La belle vie,123058
537,2020-10-02 19:51,Maurice Chevalier,Paris sera toujours Paris,130095
538,2020-10-02 21:28,Pink Floyd,Breathe (In the Air),123948
539,2020-10-02 21:31,Arctic Monkeys,Golden Trunks,173626
540,2020-10-04 16:58,Marília Mendonça,Supera - Ao Vivo,2856
541,2020-10-04 17:53,Arctic Monkeys,Four Out Of Five,4202
542,2020-10-04 19:00,Sum 41,Pieces,1416
543,2020-10-04 19:02,MAGIC!,Rude,145147
544,2020-10-04 19:03,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),6153
545,2020-10-04 19:07,The Weeknd,Acquainted,240256
546,2020-10-04 19:15,GHOSTT,Stolen Dance,257560
547,2020-10-04 19:17,JAY-Z,Empire State Of Mind,150703
548,2020-10-04 19:21,Selena Gomez,The Heart Wants What It Wants,227373
549,2020-10-04 19:22,Drake,One Dance,68297
550,2020-10-04 19:25,Coldplay,Viva La Vida,60975
551,2020-10-04 19:29,Marília Mendonça,Ciumeira - Ao Vivo,100658
552,2020-10-05 13:49,The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,1323
553,2020-10-05 18:02,Brigitte Bardot,Le soleil,195951
554,2020-10-05 18:05,Françoise Hardy,Tous les garçons et les filles - Slow,187746
555,2020-10-05 18:06,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",1072
556,2020-10-06 17:10,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",170049
557,2020-10-06 17:14,Le Couleur,Femme,235904
558,2020-10-06 17:52,Maurice Chevalier,Paris sera toujours Paris,194933
559,2020-10-06 17:54,André Claveau,Dors mon amour,80116
560,2020-10-08 14:39,Carla Bruni,Quelqu'un m'a dit,166231
561,2020-10-08 14:40,Musique pour piano,Lettre à Elise,88874
562,2020-10-08 14:44,Charles Trenet,"Vous, Qui Passez Sans Me Voir",184960
563,2020-10-08 14:45,Luidji,Pour deux âmes solitaires (Part.1),66367
564,2020-10-08 22:49,Ben Mazué,10 ans de nous,207444
565,2020-10-08 22:52,Jacqueline François,Mademoiselle de Paris,183745
566,2020-10-08 22:55,Édith Piaf,Hymne à l'amour - Live,209800
567,2020-10-08 22:58,Jean Sablon,Depuis que je suis à Paris,171266
568,2020-10-08 23:02,Barbara Pravi,Je sers,199173
569,2020-10-08 23:06,Michel Sardou,Le France,236226
570,2020-10-08 23:08,Sacha Distel,La belle vie,123053
571,2020-10-08 23:11,Tino Rossi,Merci chérie,190093
572,2020-10-08 23:15,Carla Bruni,Le plus beau du quartier,208173
573,2020-10-08 23:18,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
574,2020-10-08 23:21,Yves Duteil,Virages,169120
575,2020-10-08 23:25,Charles Aznavour,La bohème,245186
576,2020-10-08 23:28,Madeleine Peyroux,J'ai Deux Amours,174133
577,2020-10-08 23:30,Wejdene,Souvenir,162973
578,2020-10-08 23:34,Fréhel,Si tu n'étais pas là,209066
579,2020-10-08 23:37,Jean Sablon,Ces petites choses,190982
580,2020-10-08 23:40,Naza,Joli bébé,178311
581,2020-10-08 23:43,Les Sœurs Etienne,C’est ça l’amour,190413
582,2020-10-08 23:48,Vianney,Les filles d'aujourd'hui,262293
583,2020-10-09 00:00,Charles Trenet,La mer,201840
584,2020-10-09 00:03,Édith Piaf,La vie en rose,186973
585,2020-10-09 00:27,Henri Salvador,Jardin d'hiver,168000
586,2020-10-09 00:29,Joyce Jonathan,Ça ira,97322
587,2020-10-09 00:31,Carla Bruni,Quelqu'un m'a dit,166226
588,2020-10-09 00:32,Louane,Je vais t'aimer,2176
589,2020-10-09 00:32,Grégory Lemarchal,SOS d'un terrien en détresse,2048
590,2020-10-09 00:36,Arctic Monkeys,Secret Door,223071
591,2020-10-09 00:38,Arctic Monkeys,Too Much To Ask,172481
592,2020-10-10 23:07,Diante do Trono,Jesus em Tua Presença / Alto Preço - Ao Vivo,474258
593,2020-10-10 23:13,Diante do Trono,Coração Igual ao Teu - Ao Vivo,308226
594,2020-10-10 23:20,Juliano Son,Lindo És + Só Quero Ver Você - Ao Vivo,447843
595,2020-10-10 23:22,Gabriela Rocha,Lugar Secreto,59932
596,2020-10-11 18:41,Jean Sablon,Ces petites choses,190982
597,2020-10-11 18:44,Jean Sablon,Depuis que je suis à Paris,171266
598,2020-10-11 18:47,Musique pour piano,Lettre à Elise,5386
599,2020-10-11 18:47,Naza,Joli bébé,178311
600,2020-10-11 18:47,Tino Rossi,Merci chérie,1877
601,2020-10-11 18:48,Maurice Chevalier,Paris sera toujours Paris,70058
602,2020-10-11 19:13,Maurice Chevalier,Paris sera toujours Paris,124877
603,2020-10-11 19:16,Brigitte Bardot,Le soleil,195946
604,2020-10-11 19:19,Ben Mazué,10 ans de nous,207440
605,2020-10-11 19:23,Madeleine Peyroux,J'ai Deux Amours,174133
606,2020-10-11 19:26,Wejdene,Souvenir,162978
607,2020-10-11 19:29,Les Sœurs Etienne,C’est ça l’amour,190413
608,2020-10-11 19:31,Édith Piaf,Hymne à l'amour - Live,98846
609,2020-10-11 19:34,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
610,2020-10-11 19:37,Carla Bruni,Le plus beau du quartier,208173
611,2020-10-11 19:41,Édith Piaf,La vie en rose,186973
612,2020-10-11 19:45,Vianney,Les filles d'aujourd'hui,262293
613,2020-10-11 19:46,Yves Duteil,Virages,1429
614,2020-10-11 19:46,Ninho,Lettre à une femme,49623
615,2020-10-11 19:46,Jacqueline François,Mademoiselle de Paris,2026
616,2020-10-11 19:50,André Claveau,Dors mon amour,191796
617,2020-10-11 19:54,Charles Aznavour,La bohème,245186
618,2020-10-11 19:56,Carla Bruni,Quelqu'un m'a dit,166226
619,2020-10-11 19:58,Queen,Don't Stop Me Now,1621
620,2020-10-11 19:58,Michel Sardou,Le France,35635
621,2020-10-11 20:01,Arctic Monkeys,Too Much To Ask,183258
622,2020-10-11 20:01,Arctic Monkeys,Brianstorm,1365
623,2020-10-11 20:01,Arctic Monkeys,Suck It and See,8668
624,2020-10-11 20:04,Arctic Monkeys,R U Mine?,201731
625,2020-10-11 20:07,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
626,2020-10-11 20:10,Arctic Monkeys,Four Out Of Five,216091
627,2020-10-13 18:38,Michel Sardou,Le France,1344
628,2020-10-13 18:43,Jean Sablon,Ces petites choses,190982
629,2020-10-13 18:43,Ninho,Lettre à une femme,5572
630,2020-10-13 18:46,Madeleine Peyroux,J'ai Deux Amours,1450
631,2020-10-13 18:46,Luidji,Pour deux âmes solitaires (Part.1),1685
632,2020-10-13 18:46,Ben Mazué,10 ans de nous,1024
633,2020-10-13 18:46,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,179866
634,2020-10-13 18:46,Charles Aznavour,La bohème,18417
635,2020-10-13 18:49,Les Sœurs Etienne,C’est ça l’amour,190413
636,2020-10-13 18:53,Le Couleur,Femme,235904
637,2020-10-13 18:56,Henri Salvador,Jardin d'hiver,149236
638,2020-10-14 13:02,Carla Bruni,Le plus beau du quartier,208173
639,2020-10-14 13:03,Wejdene,Souvenir,7006
640,2020-10-14 13:05,Charles Trenet,"Vous, Qui Passez Sans Me Voir",141951
641,2020-10-14 13:08,Fréhel,Si tu n'étais pas là,158591
642,2020-10-15 22:24,Fréhel,Si tu n'étais pas là,120789
643,2020-10-16 20:33,Fréhel,Si tu n'étais pas là,208870
644,2020-10-16 20:34,Tino Rossi,Merci chérie,68858
645,2020-10-16 20:37,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
646,2020-10-16 20:48,Naza,Joli bébé,155732
647,2020-10-16 20:51,Édith Piaf,Hymne à l'amour - Live,5170
648,2020-10-16 20:51,Maurice Chevalier,Paris sera toujours Paris,194933
649,2020-10-16 20:54,André Claveau,Dors mon amour,166762
650,2020-10-19 18:21,Jean Sablon,Depuis que je suis à Paris,0
651,2020-10-19 18:42,Françoise Hardy,Tous les garçons et les filles - Slow,187746
652,2020-10-19 18:45,Carla Bruni,Quelqu'un m'a dit,148969
653,2020-10-21 14:04,Carla Bruni,Quelqu'un m'a dit,84650
654,2020-10-21 22:55,Charles Trenet,La mer,201840
655,2020-10-21 22:57,Sacha Distel,La belle vie,123053
656,2020-10-21 22:57,Jacqueline François,Mademoiselle de Paris,3109
657,2020-10-21 23:02,Yves Duteil,Virages,22684
658,2020-10-21 23:02,Vianney,Les filles d'aujourd'hui,262298
659,2020-10-21 23:06,Barbara Pravi,Je sers,199173
660,2020-10-21 23:08,Pierre Bachelet,Elle est d'ailleurs,111921
661,2020-10-21 23:11,Brigitte Bardot,Le soleil,195946
662,2020-10-21 23:12,Musique pour piano,Lettre à Elise,52031
663,2020-10-21 23:12,Michel Sardou,Le France,5302
664,2020-10-21 23:15,Édith Piaf,La vie en rose,186973
665,2020-10-21 23:16,Joe Dassin,Salut les amoureux - City of New Orleans,9966
666,2020-10-21 23:16,Queen,Don't Stop Me Now,0
667,2020-10-21 23:16,Arctic Monkeys,D is for Dangerous,23338
668,2020-10-21 23:16,Arctic Monkeys,Four Out Of Five,3733
669,2020-10-21 23:17,Arctic Monkeys,Fire And The Thud,9664
670,2020-10-21 23:17,Arctic Monkeys,Old Yellow Bricks,50005
671,2020-10-21 23:21,Arctic Monkeys,Arabella,207361
672,2020-10-21 23:24,Arctic Monkeys,Fireside,161951
673,2020-10-22 12:16,Line Renaud,Vous qui passez sans me voir - Remasterisé en 2013,172714
674,2020-10-22 12:17,Yves Duteil,Virages,874
675,2020-10-22 12:17,Michel Sardou,Le France,1962
676,2020-10-22 12:20,André Claveau,Dors mon amour,145237
677,2020-10-22 12:31,Fale Francês Avec Elisa,Jour x Journée - Soir x Soirée - An x Année | Diferenças em francês explicadas,164906
678,2020-10-22 12:57,Paul McCartney,While My Guitar Gently Weeps - Live,263520
679,2020-10-22 13:00,Françoise Hardy,Tous les garçons et les filles - Slow,187751
680,2020-10-22 13:02,Charles Trenet,"Vous, Qui Passez Sans Me Voir",121039
681,2020-10-22 13:04,Henri Salvador,Jardin d'hiver,131840
682,2020-10-22 13:05,Madeleine Peyroux,J'ai Deux Amours,3093
683,2020-10-22 13:08,Tino Rossi,Merci chérie,190093
684,2020-10-22 13:09,Charles Trenet,La mer,65065
685,2020-10-22 13:13,Journey,Don't Stop Believin',250991
686,2020-10-22 13:15,Linkin Park,Leave Out All The Rest,112647
687,2020-10-22 13:15,Maneva,Luz Que Me Traz Paz,2837
688,2020-10-22 13:15,Cobra Starship,You Make Me Feel... (feat. Sabi),3455
689,2020-10-22 13:15,Fernandinho,Nada Além do Sangue - Acústico,3861
690,2020-10-22 13:15,Kelly Clarkson,Breakaway,2495
691,2020-10-22 13:15,Kelly Clarkson,Breakaway,9322
692,2020-10-22 13:15,A Banca Records,Outro Dia,2474
693,2020-10-23 10:38,Fale Francês Avec Elisa,Capítulo 1 - O Pequeno Príncipe em Francês,295262
694,2020-10-23 10:44,Fale Francês Avec Elisa,Capítulo 2 - O Pequeno Príncipe em Francês,340584
695,2020-10-23 10:45,Fale Francês Avec Elisa,Capítulo 3 - O Pequeno Príncipe em Francês,956
696,2020-10-25 19:44,Charles Trenet,La mer,1648
697,2020-10-25 19:44,Luidji,Pour deux âmes solitaires (Part.1),2089
698,2020-10-25 19:44,Louise Verneuil,Love Corail,99961
699,2020-10-25 19:47,Jean Sablon,Ces petites choses,190987
700,2020-10-25 19:47,Édith Piaf,Hymne à l'amour - Live,4930
701,2020-10-25 19:51,Vianney,Les filles d'aujourd'hui,207121
702,2020-10-25 19:54,Ninho,Lettre à une femme,605
703,2020-10-25 19:54,Henri Salvador,Jardin d'hiver,168004
704,2020-10-25 19:54,Charles Aznavour,La bohème,1044
705,2020-10-25 19:57,Édith Piaf,La vie en rose,174172
706,2020-10-27 18:36,Édith Piaf,La vie en rose,186880
707,2020-10-27 18:37,Pierre Bachelet,Elle est d'ailleurs,73846
708,2020-10-27 18:41,Françoise Hardy,Tous les garçons et les filles - Slow,187746
709,2020-10-27 18:44,Luce,"C'est ça l'amour - Extrait de ""Cendrillon""",171106
710,2020-10-27 18:44,Yves Duteil,Virages,1401
711,2020-10-27 18:44,Michel Sardou,Le France,4394
712,2020-10-27 18:47,Carla Bruni,Quelqu'un m'a dit,166226
713,2020-10-27 18:50,Madeleine Peyroux,J'ai Deux Amours,130254
714,2020-10-30 17:41,Fale Francês Avec Elisa,Capítulo 3 - O Pequeno Príncipe em Francês,207516
715,2020-10-30 17:47,Fale Francês Avec Elisa,Capítulo 4 - O Pequeno Príncipe em Francês,328960
716,2020-10-30 17:53,Fale Francês Avec Elisa,Capítulo 5 - O Pequeno Príncipe em Francês,328881
717,2020-10-30 18:00,Fale Francês Avec Elisa,Capítulos 6 e 7 - O Pequeno Príncipe em Francês,413648
718,2020-10-30 18:00,Fale Francês Avec Elisa,Capítulo 8 - O Pequeno Príncipe em Francês,3984
719,2020-11-01 15:34,Carla Bruni,Quelqu'un m'a dit,166231
720,2020-11-01 15:38,Vianney,Les filles d'aujourd'hui,207658
721,2020-11-01 15:38,Michel Sardou,Le France,1621
